21474836480,107374182402,REF
21474836481,107374182401,REF
21474836482,107374182403,REF
21474836483,107374182403,REF
21474836484,107374182404,REF
21474836485,107374182405,REF
21474836486,107374182406,REF
21474836487,107374182400,REF
30064771080,98784247810,REF
34359738368,94489280512,REF
68719476736,94489280512,REF
68719476737,94489280525,REF
68719476738,111669149697,REF
68719476739,111669149697,REF
68719476740,94489280526,REF
68719476741,94489280526,REF
68719476742,94489280526,REF
68719476743,94489280526,REF
68719476744,94489280526,REF
68719476745,111669149700,REF
68719476746,94489280513,REF
68719476747,94489280513,REF
68719476748,94489280514,REF
68719476749,94489280515,REF
68719476750,94489280515,REF
68719476751,111669149701,REF
68719476752,111669149701,REF
68719476753,111669149702,REF
68719476754,94489280515,REF
68719476755,94489280516,REF
68719476756,94489280515,REF
68719476757,94489280515,REF
68719476758,94489280517,REF
68719476759,94489280518,REF
68719476760,94489280517,REF
68719476761,94489280519,REF
68719476762,94489280517,REF
68719476763,94489280519,REF
68719476764,94489280518,REF
68719476765,94489280520,REF
68719476766,94489280518,REF
68719476767,94489280520,REF
68719476768,94489280519,REF
68719476769,94489280520,REF
68719476770,94489280521,REF
68719476771,94489280522,REF
68719476772,94489280521,REF
68719476773,94489280515,REF
68719476774,94489280521,REF
68719476775,94489280523,REF
68719476776,94489280523,REF
68719476777,94489280524,REF
68719476778,94489280524,REF
120259084288,107374182401,REF
120259084289,107374182402,REF
120259084290,107374182406,REF
137438953472,133143986176,REF
137438953473,133143986176,REF
158913789952,167503724544,REF
158913789953,167503724545,REF
158913789954,167503724546,REF
158913789955,167503724547,REF
158913789956,167503724548,REF
158913789957,167503724549,REF
158913789958,167503724550,REF
158913789959,167503724551,REF
158913789960,167503724552,REF
158913789961,167503724553,REF
