25769803776,30064771072,AST
25769803776,25769803782,AST
25769803776,30064771117,AST
25769803776,94489280512,AST
25769803776,94489280513,AST
25769803776,94489280514,AST
25769803777,30064771079,AST
25769803777,94489280525,AST
25769803778,30064771074,AST
25769803778,30064771078,AST
25769803779,30064771082,AST
25769803779,30064771084,AST
25769803779,141733920768,AST
25769803779,94489280526,AST
25769803780,141733920769,AST
25769803781,141733920770,AST
25769803782,30064771087,AST
25769803782,30064771088,AST
25769803783,180388626432,AST
25769803783,30064771089,AST
25769803783,30064771090,AST
25769803783,30064771092,AST
25769803783,30064771095,AST
25769803783,30064771096,AST
25769803783,25769803784,AST
25769803783,25769803785,AST
25769803783,25769803786,AST
25769803783,30064771114,AST
25769803783,30064771116,AST
25769803783,94489280515,AST
25769803783,94489280516,AST
25769803783,94489280517,AST
25769803783,94489280518,AST
25769803783,94489280519,AST
25769803783,94489280520,AST
25769803783,94489280521,AST
25769803783,94489280522,AST
25769803783,94489280523,AST
25769803783,94489280524,AST
25769803784,30064771098,AST
25769803784,30064771100,AST
25769803784,30064771102,AST
25769803785,30064771104,AST
25769803785,30064771106,AST
25769803785,30064771108,AST
25769803786,30064771109,AST
25769803786,30064771110,AST
25769803786,30064771111,AST
25769803787,30064771113,AST
25769803787,68719476776,AST
30064771072,68719476736,AST
30064771072,90194313216,AST
30064771073,68719476738,AST
30064771073,55834574848,AST
30064771074,30064771073,AST
30064771074,90194313217,AST
30064771075,90194313218,AST
30064771076,30064771075,AST
30064771076,90194313219,AST
30064771077,68719476739,AST
30064771077,55834574849,AST
30064771078,30064771077,AST
30064771078,30064771076,AST
30064771079,68719476737,AST
30064771079,120259084289,AST
30064771080,176093659136,AST
30064771080,55834574850,AST
30064771081,30064771080,AST
30064771081,176093659137,AST
30064771082,68719476740,AST
30064771082,30064771081,AST
30064771083,68719476742,AST
30064771083,55834574851,AST
30064771084,30064771083,AST
30064771084,68719476743,AST
30064771086,68719476745,AST
30064771087,68719476746,AST
30064771087,176093659138,AST
30064771088,120259084288,AST
30064771088,68719476747,AST
30064771089,68719476749,AST
30064771089,90194313220,AST
30064771090,68719476750,AST
30064771090,90194313221,AST
30064771091,68719476751,AST
30064771091,55834574852,AST
30064771092,30064771091,AST
30064771092,90194313222,AST
30064771093,68719476752,AST
30064771093,55834574853,AST
30064771094,30064771093,AST
30064771094,68719476753,AST
30064771095,30064771094,AST
30064771095,90194313223,AST
30064771096,68719476755,AST
30064771096,68719476754,AST
30064771097,68719476756,AST
30064771097,68719476757,AST
30064771098,68719476758,AST
30064771098,30064771097,AST
30064771099,68719476760,AST
30064771099,90194313224,AST
30064771100,68719476759,AST
30064771100,30064771099,AST
30064771101,68719476762,AST
30064771101,90194313225,AST
30064771102,68719476761,AST
30064771102,30064771101,AST
30064771103,68719476763,AST
30064771103,68719476764,AST
30064771104,68719476765,AST
30064771104,30064771103,AST
30064771105,68719476767,AST
30064771105,90194313226,AST
30064771106,68719476766,AST
30064771106,30064771105,AST
30064771107,68719476769,AST
30064771107,90194313227,AST
30064771108,68719476768,AST
30064771108,30064771107,AST
30064771109,68719476770,AST
30064771109,90194313228,AST
30064771110,68719476771,AST
30064771110,68719476772,AST
30064771111,68719476773,AST
30064771111,68719476774,AST
30064771113,68719476775,AST
30064771113,30064771112,AST
30064771114,68719476777,AST
30064771114,25769803787,AST
30064771115,68719476778,AST
30064771115,90194313230,AST
30064771116,30064771115,AST
30064771116,90194313229,AST
30064771117,68719476748,AST
30064771117,120259084290,AST
60129542144,137438953473,AST
107374182400,25769803776,AST
107374182400,128849018880,AST
107374182400,128849018881,AST
107374182400,124554051584,AST
107374182400,167503724545,AST
107374182400,167503724546,AST
107374182400,107374182406,AST
107374182400,167503724552,AST
107374182401,25769803777,AST
107374182401,128849018882,AST
107374182401,111669149696,AST
107374182401,124554051585,AST
107374182401,107374182402,AST
107374182401,167503724547,AST
107374182401,115964116992,AST
107374182402,25769803778,AST
107374182402,128849018883,AST
107374182402,111669149697,AST
107374182402,124554051586,AST
107374182402,115964116993,AST
107374182403,25769803779,AST
107374182403,128849018884,AST
107374182403,124554051587,AST
107374182404,25769803780,AST
107374182404,128849018885,AST
107374182404,111669149698,AST
107374182404,124554051588,AST
107374182404,115964116994,AST
107374182405,25769803781,AST
107374182405,128849018886,AST
107374182405,111669149699,AST
107374182405,111669149700,AST
107374182405,124554051589,AST
107374182405,115964116995,AST
107374182405,115964116996,AST
107374182406,25769803783,AST
107374182406,128849018887,AST
107374182406,111669149701,AST
107374182406,111669149702,AST
107374182406,124554051590,AST
107374182406,115964116997,AST
107374182406,115964116998,AST
107374182407,111669149703,AST
107374182407,111669149704,AST
107374182407,25769803788,AST
107374182407,124554051591,AST
107374182407,115964116999,AST
107374182407,115964117000,AST
107374182408,111669149705,AST
107374182408,111669149706,AST
107374182408,25769803789,AST
107374182408,124554051592,AST
107374182408,115964117001,AST
107374182408,115964117002,AST
107374182409,111669149707,AST
107374182409,25769803790,AST
107374182409,124554051593,AST
107374182409,115964117003,AST
107374182410,111669149708,AST
107374182410,111669149709,AST
107374182410,25769803791,AST
107374182410,124554051594,AST
107374182410,115964117004,AST
107374182410,115964117005,AST
107374182411,111669149710,AST
107374182411,25769803792,AST
107374182411,124554051595,AST
107374182411,115964117006,AST
107374182412,111669149711,AST
107374182412,111669149712,AST
107374182412,25769803793,AST
107374182412,124554051596,AST
107374182412,115964117007,AST
107374182412,115964117008,AST
107374182413,111669149713,AST
107374182413,111669149714,AST
107374182413,25769803794,AST
107374182413,124554051597,AST
107374182413,115964117009,AST
107374182413,115964117010,AST
107374182414,111669149715,AST
107374182414,111669149716,AST
107374182414,25769803795,AST
107374182414,124554051598,AST
107374182414,115964117011,AST
107374182414,115964117012,AST
107374182415,111669149717,AST
107374182415,25769803796,AST
107374182415,124554051599,AST
107374182415,115964117013,AST
107374182416,111669149718,AST
107374182416,111669149719,AST
107374182416,25769803797,AST
107374182416,124554051600,AST
137438953472,167503724544,AST
137438953472,107374182407,AST
137438953472,107374182408,AST
137438953472,107374182409,AST
137438953472,107374182410,AST
137438953472,107374182411,AST
137438953472,107374182412,AST
137438953472,107374182413,AST
137438953472,107374182414,AST
137438953472,107374182415,AST
137438953473,107374182400,AST
137438953473,167503724553,AST
137438953474,107374182416,AST
141733920768,68719476744,AST
141733920769,30064771085,AST
141733920770,30064771086,AST
167503724545,107374182403,AST
167503724545,167503724549,AST
167503724545,107374182404,AST
167503724545,167503724550,AST
167503724545,98784247810,AST
167503724545,107374182405,AST
167503724545,167503724551,AST
167503724545,98784247812,AST
167503724546,107374182401,AST
167503724546,98784247808,AST
167503724546,98784247809,AST
167503724546,167503724548,AST
167503724546,98784247811,AST
167503724553,98784247813,AST
167503724553,98784247814,AST
