30064771072,68719476736,ARGUMENT
30064771072,90194313216,ARGUMENT
30064771073,68719476737,ARGUMENT
30064771073,90194313217,ARGUMENT
30064771074,68719476738,ARGUMENT
30064771075,30064771076,ARGUMENT
30064771075,90194313218,ARGUMENT
30064771076,68719476739,ARGUMENT
30064771076,55834574848,ARGUMENT
30064771077,30064771078,ARGUMENT
30064771077,90194313219,ARGUMENT
30064771078,30064771079,ARGUMENT
30064771078,68719476741,ARGUMENT
30064771079,68719476740,ARGUMENT
30064771079,55834574849,ARGUMENT
30064771080,30064771081,ARGUMENT
30064771080,90194313220,ARGUMENT
30064771081,68719476742,ARGUMENT
30064771082,30064771083,ARGUMENT
30064771082,90194313221,ARGUMENT
30064771083,68719476743,ARGUMENT
30064771084,30064771085,ARGUMENT
30064771084,68719476745,ARGUMENT
30064771085,68719476744,ARGUMENT
30064771085,55834574850,ARGUMENT
30064771086,68719476746,ARGUMENT
30064771086,68719476747,ARGUMENT
30064771087,68719476748,ARGUMENT
30064771087,68719476749,ARGUMENT
30064771088,68719476750,ARGUMENT
30064771088,68719476751,ARGUMENT
30064771088,68719476752,ARGUMENT
30064771088,68719476753,ARGUMENT
30064771089,30064771090,ARGUMENT
30064771089,90194313223,ARGUMENT
30064771090,30064771091,ARGUMENT
30064771090,90194313222,ARGUMENT
30064771091,68719476754,ARGUMENT
30064771091,55834574851,ARGUMENT
30064771092,68719476755,ARGUMENT
30064771093,68719476756,ARGUMENT
