25769803776,30064771073,AST
25769803776,30064771076,AST
25769803776,94489280512,AST
25769803776,94489280513,AST
25769803777,141733920768,AST
25769803778,30064771074,AST
25769803778,141733920769,AST
25769803778,94489280514,AST
25769803778,94489280515,AST
30064771072,68719476737,AST
30064771072,90194313216,AST
30064771073,68719476736,AST
30064771073,120259084288,AST
30064771074,68719476740,AST
30064771074,68719476739,AST
30064771075,68719476742,AST
30064771075,68719476741,AST
30064771076,68719476738,AST
30064771076,120259084289,AST
60129542144,137438953473,AST
107374182400,25769803776,AST
107374182400,128849018880,AST
107374182400,128849018881,AST
107374182400,124554051584,AST
107374182400,107374182401,AST
107374182400,167503724545,AST
107374182400,107374182402,AST
107374182400,167503724546,AST
107374182401,25769803777,AST
107374182401,128849018882,AST
107374182401,111669149696,AST
107374182401,124554051585,AST
107374182401,115964116992,AST
107374182402,25769803778,AST
107374182402,128849018883,AST
107374182402,111669149697,AST
107374182402,124554051586,AST
107374182402,115964116993,AST
107374182403,111669149698,AST
107374182403,111669149699,AST
107374182403,25769803779,AST
107374182403,124554051587,AST
107374182403,115964116994,AST
107374182403,115964116995,AST
107374182404,111669149700,AST
107374182404,111669149701,AST
107374182404,25769803780,AST
107374182404,124554051588,AST
107374182404,115964116996,AST
107374182404,115964116997,AST
137438953472,167503724544,AST
137438953472,107374182403,AST
137438953472,107374182404,AST
137438953473,107374182400,AST
137438953473,167503724547,AST
141733920768,30064771072,AST
141733920769,30064771075,AST
