21474836480,107374182401,REF
21474836481,107374182402,REF
21474836482,107374182400,REF
34359738368,94489280512,REF
68719476736,94489280512,REF
68719476737,111669149696,REF
68719476738,94489280513,REF
68719476739,94489280514,REF
68719476740,94489280515,REF
68719476741,111669149697,REF
68719476742,94489280515,REF
120259084288,107374182401,REF
120259084289,107374182402,REF
137438953472,133143986176,REF
137438953473,133143986176,REF
158913789952,167503724544,REF
158913789953,167503724545,REF
158913789954,167503724546,REF
158913789955,167503724547,REF
