25769803776,30064771072,AST
25769803777,94489280512,AST
25769803777,30064771073,AST
25769803777,30064771074,AST
25769803777,30064771075,AST
25769803777,30064771076,AST
25769803777,30064771077,AST
25769803777,30064771079,AST
25769803777,30064771082,AST
25769803777,30064771084,AST
25769803777,30064771086,AST
25769803777,94489280513,AST
25769803777,30064771087,AST
25769803777,94489280515,AST
25769803778,176093659136,AST
25769803778,94489280514,AST
25769803778,120259084288,AST
30064771072,90194313216,AST
30064771073,68719476736,AST
30064771073,90194313217,AST
30064771074,68719476737,AST
30064771074,90194313218,AST
30064771075,68719476738,AST
30064771076,68719476739,AST
30064771077,30064771078,AST
30064771077,90194313219,AST
30064771078,68719476740,AST
30064771078,55834574848,AST
30064771079,30064771080,AST
30064771079,90194313220,AST
30064771080,30064771081,AST
30064771080,68719476742,AST
30064771081,68719476741,AST
30064771081,55834574849,AST
30064771082,30064771083,AST
30064771082,90194313221,AST
30064771083,68719476743,AST
30064771084,30064771085,AST
30064771084,90194313222,AST
30064771085,68719476744,AST
30064771086,68719476745,AST
30064771086,68719476746,AST
30064771087,68719476747,AST
30064771087,30064771088,AST
30064771088,68719476748,AST
30064771088,90194313223,AST
60129542144,137438953473,AST
60129542145,137438953474,AST
107374182400,25769803776,AST
107374182400,128849018880,AST
107374182400,128849018881,AST
107374182400,124554051584,AST
107374182401,167503724545,AST
107374182401,107374182402,AST
107374182401,25769803778,AST
107374182401,124554051586,AST
107374182402,111669149696,AST
107374182402,111669149697,AST
107374182402,111669149698,AST
107374182402,25769803777,AST
107374182402,124554051585,AST
107374182402,115964116992,AST
107374182402,115964116993,AST
107374182402,115964116994,AST
107374182403,25769803779,AST
107374182403,124554051587,AST
107374182404,111669149699,AST
107374182404,25769803780,AST
107374182404,124554051588,AST
107374182404,115964116995,AST
107374182405,111669149700,AST
107374182405,111669149701,AST
107374182405,25769803781,AST
107374182405,124554051589,AST
107374182405,115964116996,AST
107374182405,115964116997,AST
107374182406,111669149702,AST
107374182406,111669149703,AST
107374182406,25769803782,AST
107374182406,124554051590,AST
107374182406,115964116998,AST
107374182406,115964116999,AST
107374182407,111669149704,AST
107374182407,25769803783,AST
107374182407,124554051591,AST
107374182407,115964117000,AST
107374182408,111669149705,AST
107374182408,25769803784,AST
107374182408,124554051592,AST
107374182408,115964117001,AST
107374182409,111669149706,AST
107374182409,111669149707,AST
107374182409,25769803785,AST
107374182409,124554051593,AST
107374182409,115964117002,AST
107374182409,115964117003,AST
107374182410,111669149708,AST
107374182410,111669149709,AST
107374182410,25769803786,AST
107374182410,124554051594,AST
107374182410,115964117004,AST
107374182410,115964117005,AST
107374182411,111669149710,AST
107374182411,25769803787,AST
107374182411,124554051595,AST
107374182411,115964117006,AST
137438953472,107374182404,AST
137438953472,107374182405,AST
137438953472,107374182406,AST
137438953472,107374182407,AST
137438953472,107374182408,AST
137438953472,107374182409,AST
137438953472,107374182410,AST
137438953472,107374182411,AST
137438953473,167503724544,AST
137438953474,107374182403,AST
137438953474,167503724547,AST
137438953474,167503724548,AST
137438953474,167503724549,AST
137438953474,167503724550,AST
137438953474,167503724551,AST
137438953474,167503724552,AST
167503724544,107374182401,AST
167503724544,167503724546,AST
167503724545,98784247808,AST
167503724545,98784247809,AST
167503724545,107374182400,AST
