21474836480,107374182400,REF
21474836481,107374182401,REF
34359738368,94489280526,REF
68719476736,94489280513,REF
68719476737,94489280513,REF
68719476738,94489280513,REF
68719476739,94489280513,REF
68719476740,111669149697,REF
68719476741,111669149697,REF
68719476742,111669149698,REF
68719476743,94489280527,REF
68719476744,94489280513,REF
68719476745,94489280516,REF
68719476746,94489280529,REF
68719476749,94489280513,REF
68719476752,94489280513,REF
68719476754,94489280524,REF
68719476756,94489280522,REF
68719476759,94489280520,REF
68719476760,94489280528,REF
68719476763,94489280522,REF
68719476766,94489280524,REF
68719476768,94489280524,REF
68719476770,94489280522,REF
68719476773,94489280523,REF
68719476774,111669149697,REF
68719476775,94489280524,REF
68719476778,94489280525,REF
68719476779,94489280513,REF
68719476780,111669149697,REF
68719476781,94489280527,REF
68719476782,94489280512,REF
68719476783,94489280526,REF
120259084288,107374182400,REF
137438953472,133143986176,REF
158913789952,167503724546,REF
158913789953,167503724547,REF
158913789954,167503724548,REF
158913789955,167503724545,REF
158913789956,167503724544,REF
