30064771072,141733920768,REACHING_DEF,x + 1
30064771072,124554051584,REACHING_DEF,x + 1
30064771073,124554051585,REACHING_DEF,const f = helper
30064771074,141733920769,REACHING_DEF,f(i)
30064771074,124554051585,REACHING_DEF,f(i)
30064771075,124554051586,REACHING_DEF,function helper = function helper(x) { return x + 1; }
30064771076,124554051586,REACHING_DEF,"function run = function run(i) {
  const f = helper;
  return f(i);
}"
68719476736,115964116993,REACHING_DEF,x
68719476736,30064771072,REACHING_DEF,x
68719476736,124554051584,REACHING_DEF,x
68719476737,30064771073,REACHING_DEF,f
68719476737,124554051585,REACHING_DEF,f
68719476738,68719476737,REACHING_DEF,helper
68719476738,30064771073,REACHING_DEF,helper
68719476738,124554051585,REACHING_DEF,helper
68719476740,115964116994,REACHING_DEF,this
68719476740,68719476741,REACHING_DEF,this
68719476740,30064771074,REACHING_DEF,this
68719476740,124554051585,REACHING_DEF,this
68719476741,68719476740,REACHING_DEF,i
68719476741,30064771074,REACHING_DEF,i
68719476741,115964116995,REACHING_DEF,i
68719476741,124554051585,REACHING_DEF,i
68719476742,30064771075,REACHING_DEF,helper
68719476742,68719476738,REACHING_DEF,helper
68719476742,124554051586,REACHING_DEF,helper
68719476743,30064771076,REACHING_DEF,run
68719476743,124554051586,REACHING_DEF,run
90194313216,30064771072,REACHING_DEF,1
107374182400,68719476736,REACHING_DEF,
107374182400,90194313216,REACHING_DEF,
107374182400,111669149696,REACHING_DEF,
107374182400,111669149697,REACHING_DEF,
107374182401,120259084288,REACHING_DEF,
107374182401,120259084289,REACHING_DEF,
107374182401,111669149700,REACHING_DEF,
107374182402,68719476738,REACHING_DEF,
107374182402,68719476740,REACHING_DEF,
107374182402,68719476739,REACHING_DEF,
107374182402,111669149699,REACHING_DEF,
107374182402,68719476741,REACHING_DEF,
107374182402,111669149698,REACHING_DEF,
107374182403,111669149702,REACHING_DEF,
107374182403,111669149701,REACHING_DEF,
107374182404,111669149704,REACHING_DEF,
107374182404,111669149703,REACHING_DEF,
111669149696,115964116992,REACHING_DEF,this
111669149696,115964116992,REACHING_DEF,this
111669149696,124554051584,REACHING_DEF,this
111669149697,115964116993,REACHING_DEF,x
111669149697,68719476736,REACHING_DEF,x
111669149698,115964116994,REACHING_DEF,this
111669149698,68719476740,REACHING_DEF,this
111669149699,68719476741,REACHING_DEF,i
111669149699,115964116995,REACHING_DEF,i
111669149700,115964116996,REACHING_DEF,this
111669149700,115964116996,REACHING_DEF,this
111669149700,124554051586,REACHING_DEF,this
111669149701,115964116997,REACHING_DEF,p1
111669149701,124554051587,REACHING_DEF,p1
111669149702,115964116998,REACHING_DEF,p2
111669149702,124554051587,REACHING_DEF,p2
111669149703,115964116999,REACHING_DEF,p1
111669149703,124554051588,REACHING_DEF,p1
111669149704,115964117000,REACHING_DEF,p2
111669149704,124554051588,REACHING_DEF,p2
120259084288,68719476742,REACHING_DEF,helper
120259084288,30064771075,REACHING_DEF,helper
120259084289,68719476743,REACHING_DEF,run
120259084289,30064771076,REACHING_DEF,run
141733920768,124554051584,REACHING_DEF,<RET>
141733920769,124554051585,REACHING_DEF,<RET>
